# These data are from NREL modeled from REV. Link to data here https://www.nrel.gov/gis/wind-supply-curves.html,,,,,,,,
Grid,latitude,longitude,area_sq_km,capacity_mw,generation_mwh,capacity_factor,wind_speed_120meters,distance_to_transmission_km
43485,35.45100021,-97.52999878,3.140775,9.422325,40203.63122,0.487083137,8.427798271,1.631706137
38462,37.02399826,-94.55000305,90.7848,272.3544,1114425.173,0.467102736,8.118302345,1.566073527
17894,43.15999985,-93.19999695,64.4112,193.2336,794031.3864,0.469084322,7.921486855,1.348856326
49253,33.20600128,-87.61000061,12.6927,38.0781,84751.51271,0.254078597,5.511091709,0.642185907
56236,29.14800072,-80.99700165,0.5578875,1.6736625,4595.589926,0.313450724,6.369920254,0.908289257
1357,47.13000107,-120.5100021,115.6032,346.8096,977759.4981,0.321837634,6.418078423,0.979910219
57769,27.90099907,-97.26000214,48.4704,145.4112,545755.4511,0.428446025,7.50787735,1.306879673
26709,39.19400024,-75.9509964,35.9316,107.7948,372083.6097,0.394038469,7.063187122,0.829678147
6123,46.98699951,-96.8710022,90.6552,271.9656,1073416.736,0.45055756,7.644999027,1.310300062
47131,33.72999954,-84.26200104,1.050975,3.152925,7872.256721,0.285024047,5.964575768,0.725886552
23198,41.54600143,-91.21399689,88.5168,265.5504,1012552.347,0.4352777,7.482130051,1.266981806
21941,40.29100037,-73.98000336,0.406771875,1.220315625,4672.993276,0.437138319,7.616409779,0.922757894
55830,29.47599983,-81.18199921,1.6412625,4.9237875,13635.055,0.316121101,6.397127628,0.921618775
41470,35.01599884,-78.92900085,3.071925,9.215775,29511.35939,0.365555435,6.781351566,1.245962117
55131,30.44300079,-86.66300201,10.7568,32.2704,90298.55166,0.31942752,6.396107674,0.817545952
11725,43.61100006,-116.5690002,61.6896,185.0688,453332.9545,0.279627562,5.761248112,0.859612115
55171,29.9470005,-81.71800232,21.6918,65.0754,170498.0189,0.299087584,6.146120548,0.877109707
55744,30.39900017,-97.67700195,8.4159,25.2477,90135.43482,0.407539427,7.26447916,1.25899786
16608,43.41400146,-89.09700012,42.8652,128.5956,501731.9619,0.445391119,7.617248058,1.311594111
55633,30.42300034,-91.4280014,16.6212,49.8636,143001.4874,0.327380508,6.301040173,0.723262146
44392,35.15800095,-97.38999939,98.5608,295.6824,1259305.256,0.486184865,8.296890259,1.671884771
54483,31.1060009,-96.68399811,75.0384,225.1152,810630.1958,0.411068171,7.2332654,1.273502664
39123,36.82600021,-94.41799927,107.892,323.676,1342178.289,0.473364413,8.178617477,1.63558447
51159,32.69400024,-96.82700348,6.12765,18.38295,70584.47567,0.43831858,7.630472183,1.36434208
56188,30.09799957,-94.18599701,25.1586,75.4758,239911.9515,0.362860799,6.698856354,0.808187088
45975,34.09700012,-83.93699646,25.6284,76.8852,222053.2413,0.329693407,6.465690613,0.856806878
36982,36.08499908,-76.59500122,28.0908,84.2724,300136.1825,0.406563967,7.243460655,1.414146985
56928,29.40699959,-94.94200134,4.6332,13.8996,45288.14523,0.371944487,6.907577515,1.166075294
37848,37.04600143,-89.06099701,38.8152,116.4456,398224.2535,0.390391648,7.125774384,1.289394559
7,48.90000153,-122.6880035,11.8503,35.5509,97688.41257,0.313681096,6.308237076,0.986689616
47850,33.95600128,-98.54699707,86.9616,260.8848,1058846.478,0.463319004,7.8964715,1.463063688
28236,40.1590004,-94.91100311,90.72,272.16,1104773.615,0.463388115,7.885985851,1.627107264
14345,43.2140007,-78.46700287,43.3188,129.9564,475180.9276,0.417404592,7.37175703,0.97955494
24868,41.13899994,-96.20700073,87.4152,262.2456,1081370.714,0.470719606,8.01106739,1.662027763
22878,41.49000168,-87.83599854,50.22,150.66,589872.1625,0.4469468,7.751344681,0.979603395
26229,40.74700165,-96.64099884,47.9196,143.7588,612222.9103,0.486150831,8.289795876,1.717933747
41660,36.04999924,-95.78700256,38.6208,115.8624,471095.1327,0.464153886,7.915530682,1.642355114
7322,44.20299911,-69.18599701,49.572,148.716,585089.9341,0.449118376,7.841825485,0.636308664
30639,38.25899887,-77.80400085,64.8,194.4,577611.7909,0.339184254,6.510699749,0.746262332
33842,37.10599899,-76.71900177,19.116,57.348,194250.3976,0.386669159,7.042418003,0.854558439
28360,38.85499954,-77.06300354,2.53935,7.61805,19342.76653,0.289848238,5.965737343,0.640580013
8103,46.29800034,-94.47899628,22.2588,66.7764,255397.3477,0.436605573,7.522111416,1.333755635
15992,43.15999985,-82.60700226,57.2508,171.7524,677556.1494,0.450337768,7.729280472,1.376147184
13962,44.29999924,-91.91699982,51.0624,153.1872,532580.52,0.396879524,7.107399464,1.214242713
21893,41.20500183,-80.80799866,13.7214,41.1642,128618.344,0.356680304,6.68762064,0.79049662
36327,36.43299866,-77.60399628,21.06,63.18,202671.2948,0.366191715,6.750285625,1.307966534
51139,32.64599991,-99.53099823,129.276,387.828,1720765.536,0.506498814,8.647011757,1.630756999
3525,48.04600143,-98.36199951,4.54005,13.62015,57617.88616,0.482915699,8.136770248,1.483829001
8094,46.30599976,-95.90799713,41.5044,124.5132,502327.3193,0.460539937,7.859742641,1.415606925
10712,45.38299942,-92.31199646,40.7916,122.3748,456063.1403,0.425430745,7.403764725,1.30829885
22538,41.54399872,-87.09200287,24.4944,73.4832,283629.3749,0.44061476,7.731449127,1.355118947
26000,40.01800156,-80.7990036,106.9848,320.9544,932068.5006,0.331512868,6.446495533,0.739301132
34137,37.00999832,-76.74700165,11.8908,35.6724,121425.9594,0.388575226,7.045711517,0.867004108
12803,43.46500015,-76.54100037,8.9262,26.7786,103251.3063,0.440152913,7.66711998,1.05697123
14941,44.02000046,-92.39499664,74.52,223.56,878604.666,0.448637217,7.684101582,1.386654855
27633,40,-86.01000214,24.0894,72.2682,257419.0294,0.406620532,7.25413084,1.257887943
30238,39.40399933,-89.09500122,125.3232,375.9696,1440182.062,0.437280953,7.640906811,1.359323618
36055,36.30099869,-115.3069992,58.806,176.418,478655.2945,0.309724718,6.588736534,1.012893156
34070,38.02399826,-85.88700104,74.4552,223.3656,637302.0665,0.325705379,6.410418987,0.73476624
22282,40.24100113,-74.29299927,5.8644,17.5932,63508.3942,0.412080616,7.301533222,0.930259926
10124,45.60100174,-93.39800262,24.0084,72.0252,270130.3057,0.428138942,7.396319866,1.335689211
39889,35.39099884,-78.01899719,17.4636,52.3908,173713.2598,0.378506929,6.901869774,1.380159696
20486,42.40399933,-95.16999817,120.3984,361.1952,1523469.695,0.481490523,8.15447998,1.505068391
26705,39.27500153,-76.5059967,0.8940375,2.6821125,7130.868554,0.303501844,6.105389595,0.687802331
31824,39.06000137,-93.23400116,105.1056,315.3168,1215432.636,0.440027356,7.645636559,1.610722108
51901,32.38100052,-93.8730011,33.0318,99.0954,300583.5766,0.346264243,6.557891846,0.820311893
14023,43.2179985,-77.69799805,5.39865,16.19595,60112.57566,0.423696429,7.384109974,1.041856605
12833,42.8030014,-72.13899994,31.1526,93.4578,363395.4983,0.44387418,7.822000504,0.655997452
54475,31.09600067,-97.69200134,26.163,78.489,307132.2442,0.44669646,7.664319992,1.490387423
18899,42.68899918,-88.27799988,34.6032,103.8096,395231.1043,0.434619784,7.543527126,1.003442492
57810,27.79700089,-97.5,54.0756,162.2268,594792.9079,0.418542027,7.362549782,1.401451165
56601,28.88199997,-81.29699707,4.8114,14.4342,35900.76024,0.283927083,5.986646652,0.90660808
5662,47.1590004,-93.16600037,21.141,63.423,244854.2505,0.440713912,7.559048176,1.408073446
51398,32.5929985,-97.08399963,21.627,64.881,248308.7554,0.436888278,7.562469959,1.467150694
56766,29.60899925,-95.18699646,6.6663,19.9989,59668.61865,0.34059304,6.545244217,1.144775784
43755,35.23099899,-101.8000031,62.7588,188.2764,853609.5199,0.517558277,8.959019661,1.938453313
52710,31.84000015,-102.2979965,68.364,205.092,796853.4305,0.443532676,7.907544136,1.498645931
18894,42.72700119,-89.02400208,66.6144,199.8432,785049.7962,0.44843936,7.662613869,1.443136086
55296,30.54199982,-89.66500092,4.78305,14.34915,39027.8159,0.31048739,6.207149029,0.749725151
33751,38.33100128,-89.20700073,128.304,384.912,1418168.809,0.420593321,7.44663763,1.356140879
22535,41.57099915,-87.53099823,0.2106,0.6318,2287.205251,0.413258135,7.386322021,0.966152224
10725,45.32099915,-90.28299713,13.4946,40.4838,158165.1029,0.445990175,7.734659672,1.441735669
4913,47.43199921,-99.79499817,25.9686,77.9058,331910.7975,0.486348391,8.26631546,1.575675904
51984,31.73699951,-83.2990036,20.8008,62.4024,193433.0011,0.353854865,6.697636127,1.013102127
6993,46.41400146,-86.66200256,51.8076,155.4228,657504.9964,0.482925594,8.1571064,1.581019555
4953,47.45399857,-93.31300354,5.7672,17.3016,63666.94401,0.4200719,7.313282967,1.378048872
53691,31.42300034,-100.4869995,64.4436,193.3308,685139.7557,0.404551685,7.290735722,1.394113172
35361,36.64500046,-76.98999786,8.5617,25.6851,86565.62506,0.384733588,6.960320473,0.914869501
33473,38.21900177,-85.85800171,31.4118,94.2354,256880.0117,0.311180323,6.234567165,1.024176056
48209,33.54399872,-86.78500366,18.5328,55.5984,147459.8962,0.302766293,6.131020069,0.873047289
11031,45.09999847,-87.65100098,1.638225,4.914675,17937.98723,0.416653275,7.259854794,1.375152869
13920,44.3370018,-98.37000275,60.5232,181.5696,715196.2951,0.449653536,7.751943588,1.484663301
57312,28.81100082,-96.05200195,54.7236,164.1708,539057.4629,0.374830604,6.961215973,1.306168014
34357,37.98699951,-86.73100281,92.34,277.02,892713.9392,0.367872298,6.853310585,1.230882846
23502,41.52899933,-96.20899963,109.836,329.508,1396121.636,0.483674496,8.224183083,1.890066471
32136,38.98500061,-94.79000092,35.802,107.406,431056.7069,0.458143741,7.991083622,1.800689919
29612,39.375,-85.53500366,112.6224,337.8672,1230512.606,0.415753514,7.448264599,1.402034962
17608,42.91999817,-85.68499756,4.2606,12.7818,41180.3572,0.367784977,6.790606976,1.245481004
53265,30.93300056,-81.52899933,1.48635,4.45905,13238.1919,0.338908315,6.605569839,1.004942806
3,48.99399948,-122.7350006,13.0005,39.0015,91602.89637,0.268116653,5.756084442,0.957357475
56765,29.61100006,-95.43399811,2.764125,8.292375,25387.83707,0.349496365,6.574710846,1.247960892
55314,30.3920002,-87.29699707,4.092525,12.277575,35174.12135,0.327044278,6.520789623,0.973463024
23915,41.0019989,-84.97200012,121.824,365.472,1378772.877,0.43065998,7.543380737,1.469185869
30213,39.5359993,-92.64399719,88.2576,264.7728,1000566.263,0.431388319,7.529930592,1.474225364
10119,45.61199951,-94.18199921,18.468,55.404,212449.9383,0.437735111,7.490775585,1.500083643
7541,46.36600113,-89.54199982,17.3502,52.0506,200631.3733,0.440016538,7.665875912,1.511357652
55486,30.37700081,-88.55200195,1.48635,4.45905,12963.12623,0.331866413,6.573329449,0.855734105
40847,34.94900131,-77.05000305,6.156,18.468,64434.19831,0.398283631,7.146476746,1.597966699
55119,30.55200005,-88.15799713,7.80435,23.41305,64469.55911,0.314334899,6.354885101,0.946079567
54771,30.44400024,-84.40000153,12.9276,38.7828,96862.86287,0.28511104,5.932409286,0.987874469
37853,37.00899887,-88.37799835,46.0728,138.2184,436529.8875,0.360532165,6.793987751,1.380826628
52300,32.08599854,-101.2949982,118.1952,354.5856,1539710.166,0.495694131,8.663067818,1.804539996
6387,46.89099884,-95.90699768,23.976,71.928,297614.1282,0.472336441,7.995923519,1.638697912
17944,42.72200012,-84.36299896,12.7818,38.3454,145597.7613,0.433448315,7.507428169,1.505519967
50274,32.61000061,-85.09200287,89.5536,268.6608,659797.5887,0.280351132,5.856174946,0.854799942
22140,41.91699982,-95.1760025,128.952,386.856,1702662.664,0.502429545,8.456332207,1.75174433
11268,45.23300171,-95.91000366,49.9608,149.8824,611304.4075,0.465589076,7.871352196,1.627440368
29030,38.40000153,-75.33599854,13.851,41.553,153999.2306,0.423069835,7.474993706,1.070969043
57947,26.38699913,-80.19400024,2.997,8.991,21316.28305,0.270644605,5.931791782,0.948544706
22929,40.86899948,-80.4469986,89.2944,267.8832,860442.2558,0.366667271,6.782980442,0.931573429
53150,31.80400085,-96.18099976,46.6236,139.8708,516925.9462,0.421887994,7.362481594,1.56145358
28028,39.00799942,-77.44999695,8.4483,25.3449,71709.97273,0.322986871,6.309930801,0.824458993
51873,32.39099884,-97.46499634,90.5256,271.5768,1112805.09,0.467759192,7.965329647,1.731933713
39168,36.61000061,-88.28600311,107.1144,321.3432,1073119.107,0.381219149,7.07013607,1.487676431
11564,45.13299942,-95.1309967,60.4584,181.3752,738937.0482,0.465077609,7.871896744,1.642277408
14049,42.68199921,-73.8809967,21.0924,63.2772,182811.1378,0.329800487,6.26950407,0.906796899
57258,28.1079998,-82.4240036,0.098339063,0.295017187,678.0136713,0.262353599,5.741588116,0.927850036
4943,47.47399902,-94.93399811,9.7929,29.3787,113672.7623,0.441692203,7.571607113,1.562990996
16378,40.78099823,-124.1839981,16.0947,48.2841,89668.67974,0.211998373,4.875108719,0.351525186
58079,25.87100029,-80.1760025,0.082835156,0.248505469,607.0901733,0.278877288,6.068714619,0.991670081
56767,29.60899925,-95.06300354,6.8526,20.5578,61507.0671,0.341542125,6.581562042,1.275359913
17609,42.9090004,-85.53600311,14.013,42.039,145631.292,0.395456046,7.088223457,1.409383695
27055,38.02500153,-121.6829987,3.877875,11.633625,25642.06209,0.251613408,5.409118176,0.418834486
18278,42.4980011,-82.90100098,0.170732813,0.512198437,1599.913592,0.356577694,6.740519047,1.272128329
15305,43.74100113,-87.83799744,48.9888,146.9664,577552.1906,0.448610127,7.692340374,1.159500314
15325,43.45800018,-83.76300049,121.5648,364.6944,1365744.279,0.427500069,7.398709297,1.526276392
11613,44.88899994,-87.3690033,40.7916,122.3748,515360.6995,0.480745465,8.102394104,1.718365224
54411,30.35700035,-81.76699829,3.2157,9.6471,25152.36748,0.297630876,6.133454323,1.066189887
8122,46.23400116,-91.30500031,38.4588,115.3764,432991.453,0.428408653,7.53747654,1.536295377
26298,40.43799973,-86.66600037,110.16,330.48,1225785.798,0.423414081,7.471141815,1.521793275
58195,26.27000046,-98.30200195,31.5738,94.7214,333501.3178,0.401925296,7.150743484,1.519790849
37297,36.04800034,-77.01899719,28.0746,84.2238,286721.445,0.388616502,7.008542061,1.634648136
54412,30.34199905,-81.64299774,0.65154375,1.95463125,5049.108518,0.294880301,6.120489597,1.064554409
25035,38.69499969,-121.3669968,9.5337,28.6011,47466.32889,0.189451829,4.842119217,0.319665518
46301,33.44499969,-79.1740036,1.7465625,5.2396875,18072.90374,0.393748075,7.157538891,1.663972369
26619,40.47499847,-88.98000336,44.1288,132.3864,514816.8934,0.443920612,7.69322443,1.61083965
16688,41.69300079,-72.72200012,0.324253125,0.972759375,2844.25208,0.33377865,6.404129982,0.565966405
55460,30.5359993,-91.79699707,6.8526,20.5578,60402.47599,0.335408449,6.379909515,0.916307827
55498,30.15200043,-85.57299805,0.5032125,1.5096375,3979.324083,0.300907165,6.228135586,0.960875748
52563,32.09600067,-94.77600098,27.6534,82.9602,278187.8761,0.382793278,6.973865509,1.469160575
56742,29.59000015,-98.27700043,47.1744,141.5232,449582.8052,0.362641871,6.875102043,1.393508579
22881,41.46500015,-87.39800262,13.8105,41.4315,158404.1217,0.436447203,7.645362854,1.599692923
50553,32.08100128,-81.04399872,1.6088625,4.8265875,14320.96249,0.338709921,6.565169811,1.089511178
6113,46.96900177,-98.47799683,32.157,96.471,399331.3461,0.472533405,7.99516964,1.737681031
54903,30.82999992,-91.65399933,44.9712,134.9136,395127.8962,0.33433193,6.37643528,0.923346628
53717,31.5,-97.19400024,19.4562,58.3686,225678.899,0.441374838,7.617174625,1.707130226
13713,43.11899948,-76.19100189,5.8158,17.4474,52591.10219,0.344094276,6.49617815,0.986079741
49461,33.36299896,-93.45400238,87.6744,263.0232,819276.6504,0.355575979,6.6873312,0.984313283
23914,41.01300049,-85.11699677,53.5572,160.6716,592952.2426,0.42128548,7.420212746,1.562720891
16614,43.36899948,-88.19200134,35.2188,105.6564,424003.8821,0.458110154,7.891304016,1.230575392
49932,33.18700027,-97.09200287,22.7448,68.2344,244340.1411,0.408777833,7.220909119,1.595059107
12160,44.9129982,-93.11699677,5.2812,15.8436,54915.5926,0.395674169,7.061079979,1.474692242
38568,36.07400131,-80.17299652,39.5604,118.6812,341925.913,0.328886449,6.435631752,1.43096401
47453,32.66600037,-114.7210007,80.9352,242.8056,583594.8268,0.274377584,5.863463402,1.076678487
10410,45.51300049,-94.02899933,41.472,124.416,472823.6904,0.433829308,7.445539951,1.626114773
29620,39.2840004,-84.40699768,7.5573,22.6719,65294.55657,0.328764528,6.409281254,0.893848435
16951,43.11399841,-85.65200043,40.2732,120.8196,430669.1641,0.406913668,7.211415291,1.528639838
55126,30.49099922,-87.28600311,8.3592,25.0776,70583.5834,0.321302146,6.405945301,1.058623058
10411,45.51100159,-93.87200165,15.2928,45.8784,172436.6335,0.429059148,7.401628971,1.616690474
17928,42.97200012,-88.09100342,12.9438,38.8314,156435.4754,0.459883779,7.903297901,1.25687015
47981,33.13600159,-81.48000336,32.3838,97.1514,279317.7569,0.328205138,6.350229263,1.447353844
37026,36.01200104,-115.2249985,35.7048,107.1144,259670.0254,0.276738673,5.777847767,1.098644064
49273,33.00400162,-85.03199768,59.3568,178.0704,473555.2328,0.303581148,6.122187614,1.005147381
31597,38.2179985,-79.8010025,108.9936,326.9808,1025051.191,0.357864976,7.242459297,0.980816427
36654,36.25999832,-77.09799957,42.1848,126.5544,424215.9398,0.382653445,6.927721024,1.689818667
56444,29.90999985,-95.30799866,1.447875,4.343625,12164.74919,0.319703013,6.305989265,1.271360806
28693,38.72000122,-76.81500244,64.2492,192.7476,666295.4273,0.394615144,7.146559715,1.082398461
34570,38.1780014,-98.84700012,90.9144,272.7432,1199744.654,0.5021469,8.609977722,2.230580054
17624,42.73099899,-83.30500031,12.0771,36.2313,135378.383,0.426541507,7.501459122,1.624347101
54062,31.18199921,-101.4840012,91.4976,274.4928,1241900.041,0.516477704,8.802009583,2.067301024
2088,48.7480011,-95.73799896,31.4442,94.3326,358570.8725,0.43391943,7.501752853,1.658240368
37933,35.93299866,-77.60199738,13.2273,39.6819,128887.4674,0.370778143,6.80273819,1.656522767
26644,40.24900055,-85.39199829,87.9336,263.8008,1009804.247,0.43697539,7.681300163,1.675936109
3821,45.56000137,-122.6060028,2.268,6.804,16585.08285,0.278259009,5.811891079,1.123864014
52294,32.05099869,-102.0599976,89.9424,269.8272,1047167.586,0.443023086,7.891524792,1.793669003
19232,42.42499924,-85.61799622,43.9344,131.8032,467077.0814,0.404537231,7.220711708,1.56253736
47960,33.42399979,-84.18099976,38.6856,116.0568,347405.0584,0.341712952,6.58172369,1.155025066
24527,41.23600006,-95.91500092,9.6066,28.8198,105348.2914,0.417284667,7.319382668,1.880811773
56449,29.90500069,-94.68699646,4.3173,12.9519,40224.47014,0.354529798,6.677921295,1.027628211
51228,32.43399811,-87.95700073,12.2391,36.7173,97889.38241,0.304341197,6.108382225,1.029527569
8146,46.0719986,-87.51200104,2.85525,8.56575,33011.43016,0.439941406,7.53788662,1.70237039
9252,45.91500092,-95.43499756,46.4616,139.3848,579238.4658,0.474392563,8.017036438,1.836377331
44058,35.13299942,-101.7919998,108.864,326.592,1446497.598,0.505601168,8.698883057,2.28513518
35860,37.81100082,-97.16799927,101.2824,303.8472,1353446.588,0.508489251,8.61536026,2.307163866
17594,43.13000107,-89.27999878,38.1672,114.5016,451031.8417,0.449667543,7.676176071,1.750642174
37294,36.10599899,-77.41699982,26.3898,79.1694,269460.8423,0.388538629,6.999467373,1.767891181
46553,33.90100098,-83.97000122,8.667,26.001,75444.94257,0.331234813,6.461482525,1.130581717
26991,39.95899963,-83.12999725,26.244,78.732,264783.1497,0.383914888,7.017313004,1.085515844
40446,36.23400116,-88.59999847,50.3172,150.9516,493052.0585,0.372864425,6.91917944,1.613925236
25708,38.24200058,-122.6389999,68.9472,206.8416,367280.4359,0.202700958,5.012710094,0.370790751
3594,45.65299988,-122.6500015,3.266325,9.798975,22690.49608,0.264337778,5.54914999,1.091336791
50916,32.7879982,-97.34400177,2.808675,8.426025,30341.44726,0.411063999,7.247224331,1.704857211
46997,34.14300156,-101.8430023,114.9552,344.8656,1477738.327,0.489151686,8.548404694,2.25435191
20209,42.27600098,-87.88200378,2.8107,8.4321,32160.93123,0.435400337,7.592858791,1.248863
11266,45.23300171,-96.22200012,19.5372,58.6116,226138.05,0.440439194,7.537349224,1.753451026
8102,46.29999924,-94.63700104,9.5418,28.6254,109049.0632,0.434876829,7.481604576,1.734750915
