Plant Code,Plant Name,Prime Mover,Energy Source 1,Operating Year,Nameplate Capacity (MW)
55353.0,Lakota Ridge LLC,WT,WND,1999,11
55350.0,Dresden Energy Facility,CT,NG,2012,676
55349.0,Pleasants Energy LLC,GT,NG,2002,344
55348.0,Troy Energy LLC,GT,NG,2002,792
55347.0,Armstrong,GT,NG,2002,688
55345.0,Otay Mesa Generating Project,CT,NG,2009,686
55343.0,Luna Energy Facility,CT,NG,2006,650
55342.0,Woodstock Windfarm,WT,WND,1999,10
55340.0,Dell Power Station,CT,NG,2007,678
55339.0,Phoenix Wind Power LLC,WT,WND,1999,2
55337.0,Ironwood LLC,CT,NG,2001,777
55334.0,Holland Energy Facility,CT,NG,2002,701
55333.0,Delta Energy Center,CT,NG,2002,943
55332.0,Washington County Power LLC,GT,NG,2003,792
55328.0,Hermiston Power Partnership,CT,NG,2002,688
55327.0,Baytown Energy Center,CT,NG,2002,932
55322.0,Chuck Lenzie Generating Station,CT,NG,2006,1462
55320.0,Wise County Power LLC,CT,NG,2004,746
55319.0,Athens Regional Medical Center,IC,DFO,1979,0
55318.0,Indian River,ST,NG,1960,609
55317.0,Fore River Generating Station,CT,NG,2003,871
55315.0,Alliant SBD 9702 Cedar Graphics,IC,DFO,1997,1
55313.0,Ingleside Cogeneration,CT,NG,1999,516
55312.0,Freeport McMoRan Cobre Mining,IC,DFO,1982,0
55311.0,BASF Freeport Works,GT,NG,1999,92
55309.0,Air Products Port Arthur,GT,NG,2000,170
55308.0,Calvert City,GT,NG,2000,26
55306.0,Gila River Power Block 4,CT,NG,2003,619
55304.0,Baconton Power Plant,GT,NG,2000,240
55302.0,Wasatch Energy Systems Energy Recovery,ST,MSW,1986,1
55299.0,Channel Energy Center LLC,CT,NG,2001,923
55298.0,Fairless Energy Center,CT,NG,2004,1334
55297.0,New Covert Generating Facility,CT,NG,2004,1176
55296.0,Calumet Energy Team LLC,GT,NG,2002,312
55295.0,Blythe Energy Inc,CT,NG,2003,591
55294.0,Westbrook Energy Center Power Plant,CT,NG,2001,563
55293.0,Morgan Energy Center,CT,NG,2003,900
55292.0,Decatur Energy Center,CT,NG,2002,900
55288.0,Medway Hydro,HY,WAT,1923,0
55287.0,Storm Lake II,WT,WND,1999,80
55286.0,Oleander Power Project LP,GT,NG,2002,990
55285.0,Wolf Hills Energy,GT,NG,2001,285
55284.0,Big Sandy Peaker Plant,GT,NG,2001,348
55283.0,Front Range Power Plant,CT,NG,2003,541
55282.0,Arlington Valley Energy Facility,CT,NG,2002,713
55281.0,Southeast Chicago Energy Project,GT,NG,2002,400
55279.0,Aurora,GT,NG,2001,1275
55278.0,Beaver Creek Gas Plant,GT,NG,1983,4
55276.0,Ceredo Generating Station,GT,NG,2001,516
55274.0,State Farm Support Center East,IC,DFO,1998,6
55271.0,Tenaska Lindsay Hill Generating Station,CT,NG,2002,939
55270.0,Jackson Generating Station,CT,NG,2002,649
55269.0,TVA Southaven Combined Cycle,CT,NG,2003,903
55267.0,Edward L. Addison Generating Plant,GT,NG,2000,700
55265.0,Lake Benton II,WT,WND,1999,103
55264.0,Napoleon Peaking Station,GT,NG,2000,49
55263.0,Galion Generating Station,GT,NG,2000,49
55262.0,Bowling Green Generating Station,GT,NG,2000,49
55259.0,Whiting Clean Energy,CT,NG,2002,575
55253.0,Crete Energy Venture LLC,GT,NG,2002,356
55252.0,Eddy County Generating Station,GT,NG,9999,44
55251.0,Gleason Generating Facility,GT,NG,2000,567
55250.0,University Park South,GT,NG,2001,348
55248.0,Tait Electric Generating Station,GT,NG,2002,376
55247.0,"Darby Power, LLC",GT,NG,2001,564
55245.0,Tuscola Station,ST,NG,1953,18
55244.0,Doyle Energy Facility,GT,NG,2000,406
55243.0,Astoria Gas Turbines,GT,NG,1970,651
55242.0,Santa Rosa Energy Center,CT,NG,2003,274
55241.0,Hog Bayou Energy Center,CT,NG,2001,280
55239.0,Red Oak Power LLC,CT,NG,2002,820
55238.0,NRG Rockford I,GT,NG,2000,316
55237.0,Energy Shelby County,GT,NG,2000,480
55236.0,Lee Energy Facility,GT,NG,2001,688
55234.0,Audrain Generating Station,GT,NG,2001,808
55233.0,Handsome Lake Energy LLC,GT,NG,2001,290
55232.0,Marshall Energy Facility,GT,NG,2002,688
55231.0,Liberty Electric Power Plant,CT,NG,2002,614
55230.0,Jack County,CT,NG,2006,1280
55229.0,Montpelier Electric Generating Station,GT,NG,2001,472
55228.0,Greenville Electric Generating Station,GT,NG,2000,236
55227.0,Hardinsburg Electric Generating Station,GT,NG,9999,472
55226.0,Freestone Energy Center,CT,NG,2002,1032
55225.0,Oneta Energy Center,CT,NG,2002,1214
55224.0,Wheatland Generating Facility,GT,NG,2000,500
55223.0,Ennis Power Company LLC,CT,NG,2002,418
55222.0,Lincoln Generating Facility,GT,NG,2000,688
55221.0,Harry L. Oswald,CT,NG,2002,599
55220.0,Attala,CT,NG,2001,550
55218.0,Hinds Energy Facility,CT,NG,2001,550
55217.0,Los Medanos Energy Center,CT,NG,2001,676
55216.0,Morris Cogeneration LLC,CT,NG,1998,211
55215.0,Odessa-Ector Power Plant,CT,NG,2001,1152
55212.0,ANP Blackstone Energy Project,CS,NG,2001,578
55211.0,ANP Bellingham Energy Project,CS,NG,2002,578
55210.0,Afton Generating Station,CT,NG,2002,464
55208.0,Lake Benton I,WT,WND,1998,107
55207.0,Valmont Combustion Turbine Project,GT,NG,2000,142
55206.0,Corpus Christi Energy Center,CT,NG,2002,591
55204.0,Kinmundy,GT,NG,2001,270
55203.0,Ponnequin Phase 1,WT,WND,1998,5
55202.0,Pinckneyville,GT,NG,2000,380
55201.0,Gibson City Energy Center LLC,GT,NG,2000,270
55200.0,Arapahoe Combustion Turbine Project,CT,NG,2000,193
55199.0,Elwood Energy LLC,GT,NG,1999,1728
55198.0,Riverside Generating LLC,GT,NG,2001,1150
55197.0,Caledonia,CT,NG,2003,801
55196.0,Springdale 1 & 2,GT,NG,1999,86
55193.0,Ontelaunee Energy Center,CT,NG,2002,728
55192.0,Osceola (FL),GT,NG,2001,600
55188.0,Cordova Energy,CT,NG,2001,611
55187.0,Channelview Cogeneration Plant,CT,NG,2001,917
55185.0,Aera South Belridge Cogen Facility,GT,NG,1989,9
55184.0,Aera San Ardo Cogen Facility,GT,NG,1989,6
55183.0,Nelson Energy Center,CT,NG,2015,626
55182.0,Sunrise Power LLC,CT,NG,2001,604
55179.0,Rathdrum Power LLC,CT,NG,2001,301
55178.0,Dogwood Energy Facility,CT,NG,2001,630
55177.0,South Point Energy Center,CT,NG,2001,708
55176.0,Eastman Cogeneration Facility,CT,NG,2001,467
55173.0,Acadia Energy Center,CT,NG,2002,1388
55172.0,Bosque County Peaking,CT,NG,2000,807
55170.0,Granite Ridge,CT,NG,2003,790
55168.0,Bastrop Energy Center,CT,NG,2002,618
55166.0,Broad River Energy Center,GT,NG,2000,985
55165.0,Calcasieu,GT,NG,2000,358
55164.0,Bluegrass Generating Station,GT,NG,2002,624
55163.0,MM Hartford Energy,IC,LFG,1998,0
55161.0,MM Lopez Energy,IC,LFG,1998,6
55160.0,MM Tulare Energy,IC,LFG,1998,0
55156.0,MM Prince William Energy,IC,LFG,1998,3
55155.0,MM Albany Energy,IC,LFG,1998,2
55154.0,Lost Pines 1 Power Project,CT,NG,2001,608
55153.0,Guadalupe Generating Station,CT,NG,2000,1086
55152.0,Bank of America Plaza,IC,DFO,1991,2
55151.0,La Paloma Generating Plant,CS,NG,2003,1200
55149.0,Lake Road Generating Plant,CS,NG,2002,840
55148.0,Worthington Generation LLC,GT,NG,2000,240
55146.0,Green Country Energy LLC,CT,NG,2002,903
55144.0,Hays Energy Project,CS,NG,2002,986
55141.0,Hawk Road Facility,GT,NG,2001,495
55139.0,Wolf Hollow I LP,CT,NG,2003,786
55138.0,Walton Discover Power Facility,GT,NG,1999,102
55137.0,Rio Nogales Power Project,CT,NG,2002,940
55135.0,Alliant Energy Neenah,GT,NG,2000,370
55133.0,Thomson Reuters Campus Bldg A-D,IC,DFO,1999,14
55132.0,Tenaska Gateway Generating Station,CT,NG,2001,939
55131.0,Kendall County Generation Facility,CT,NG,2002,1256
55129.0,Desert Basin,CT,NG,2001,646
55128.0,Walton County Power LLC,GT,NG,2001,492
55127.0,Manchief Electric Generating Station,GT,NG,2000,300
55126.0,Milford Power Project,CS,NG,2004,578
55125.0,Vansycle,WT,WND,1998,25
55124.0,Griffith Energy LLC,CT,NG,2002,653
55123.0,Magic Valley Generating Station,CT,NG,2002,801
55122.0,NAFTA Region Olefins Complex Cogen Fac,GT,NG,2001,82
55117.0,RS Cogen,CT,NG,2002,493
55116.0,Rockingham County CT Station,GT,NG,2000,975
55112.0,Sutter Energy Center,CT,NG,2001,636
55111.0,Vermillion Energy Facility,GT,NG,2000,688
55110.0,Madison,GT,NG,2000,688
55109.0,Rocky Road Power LLC,GT,NG,1999,413
55107.0,Rhode Island State Energy Center,CT,NG,2002,596
55104.0,Sabine Cogen,CT,NG,2000,105
55103.0,Klamath Cogeneration Plant,CT,NG,2001,500
55102.0,Livingston Generating Station,GT,NG,1999,168
55101.0,Kalamazoo River Generating Station,GT,NG,1999,73
55100.0,"Rumford Power, Inc",CT,NG,2000,274
55099.0,NRG Sterlington Power,GT,NG,2000,207
55097.0,Lamar Power Project,CT,NG,2000,1112
55096.0,Portside Energy,GT,NG,1997,61
55094.0,MM San Diego-Miramar,IC,LFG,1997,4
55093.0,MM Taunton Energy,IC,LFG,1997,0
55091.0,Midlothian Energy Facility,CS,NG,2000,1734
55090.0,Plummer Cogen,ST,WDS,1982,6
55089.0,Taft Cogeneration Facility,CT,NG,2002,892
55088.0,Dearborn Industrial Generation,GT,NG,1999,760
55087.0,Zeeland Generating Station,CT,NG,2001,965
55086.0,Gregory Power Facility,CT,NG,2000,432
55084.0,Crockett Cogen Project,CS,NG,1995,247
55081.0,Brownsville Peaking Power,GT,NG,1999,460
55080.0,New Albany Energy Facility,GT,NG,1999,426
55079.0,Millennium Power,CT,NG,2001,360
55077.0,Desert Star Energy Center,CT,NG,2000,536
55076.0,Red Hills Generating Facility,ST,RC,2001,513
55075.0,Pine Bluff Energy Center,CT,NG,2001,236
55074.0,Lakeview Gas Recovery,IC,LFG,1997,6
55068.0,Maine Independence Station,CT,NG,2000,548
55067.0,MPEA Energy Center,IC,DFO,1997,9
55066.0,Heat Recovery Coke Facility,ST,WH,1998,94
55065.0,Mustang Station,CT,NG,1999,520
55064.0,Black Hawk Station,GT,NG,1999,369
55063.0,Batesville Generation Facility,CT,NG,2000,1180
55062.0,Tenaska Frontier Generation Station,CT,NG,2000,939
55061.0,Tenaska Georgia Generation Facility,GT,NG,2001,1098
55054.0,Livingston Generating Facility,GT,LFG,1999,15
55053.0,Bridgeport Gas Processing Plant,IC,NG,1958,0
55052.0,Jameson Gas Processing Plant,IC,NG,1981,0
55051.0,Axiall Plaquemine,GT,NG,1997,306
55049.0,Sierra Pacific Anderson Facility,ST,WDS,1999,4
55048.0,Tiverton Power Plant,CT,NG,2000,544
55047.0,Pasadena Cogeneration,CT,NG,1998,815
55046.0,Mansfield,IC,NG,1993,3
55044.0,Boise Cascade Pulp & Paper Mill,ST,NG,1996,18
55043.0,Cherokee County Cogen,CT,NG,1998,101
55042.0,Bridgeport Energy Project,CT,NG,1998,520
55041.0,Berkshire Power,CS,NG,1999,289
55040.0,Mid-Georgia Cogeneration Facility,CT,NG,1997,322
55039.0,Rio Bravo,GT,NG,2000,150
55037.0,Opryland USA,GT,NG,1995,4
55036.0,University of Tennessee Steam Plant,GT,NG,1996,5
55035.0,Davenport Water Pollution Control Plant,IC,OBG,1995,0
55034.0,"Lignetics of Maine, LLC.",ST,WDS,1980,1
55033.0,Missouri River Wastewater Treatment,IC,OBG,1985,3
55031.0,Androscoggin Energy Center,GT,NG,1999,162
55029.0,De Pere Energy Center,GT,NG,1999,192
55027.0,Papillion Creek Wastewater,IC,OBG,1987,0
55026.0,Dighton Power Plant,CS,NG,1999,200
55025.0,Yates Gas Plant,GT,NG,1986,4
55015.0,Sweeny Cogen Facility,GT,NG,1997,572
55014.0,Greene Valley Gas Recovery,GT,LFG,1996,9
55011.0,LSP-Whitewater LP,CT,NG,1997,283
55010.0,LSP-Cottage Grove LP,CT,NG,1997,283
55009.0,Montgomery Creek Hydro,HY,WAT,1987,2
55007.0,K W Company,HY,WAT,1983,0
55006.0,Nashua Plant,IC,LFG,1996,3
55005.0,Thornridge High School,IC,NG,1996,0
55004.0,Thornwood High School,IC,NG,1996,0
55002.0,Murphy-Brown LLC,IC,DFO,1995,2
54998.0,Wheelabrator Portsmouth,ST,MSW,1987,60
54996.0,Salton Sea Power Gen Co - Unit 4,ST,GEO,1996,47
54995.0,Indiana Harbor E 5 AC Station,ST,BFG,1996,90
54989.0,Pine Tree Acres,IC,LFG,1998,2
54987.0,Woodridge Greene Valley Treatment Plant,IC,NG,1996,1
54985.0,Crestwood Dothan,IC,DFO,1986,13
54984.0,Salem Energy Systems LLC,GT,LFG,1996,8
54981.0,Harris Energy Realty,HY,WAT,1982,0
54980.0,Ocean County Landfill,IC,LFG,1997,6
54979.0,Big Spring Wind Power Facility,WT,WND,1998,34
54975.0,New Mexico State University,GT,NG,1996,4
54974.0,Sauder Power Plant,ST,WDS,1993,6
54969.0,Dixon Hydroelectric Dam,HY,WAT,1925,0
54968.0,Alliant SBD 9502 Eaton,IC,DFO,1995,3
54967.0,Alliant SBD 9302 Aegon NP,IC,DFO,1995,1
54965.0,Cargill Salt,ST,NG,1935,5
54962.0,ExxonMobil Hawkins Gas Plant,IC,NG,1955,8
54956.0,Deercroft I & II LFGTE,IC,LFG,1999,0
54953.0,Hudson Falls Hydroelectric Project,HY,WAT,1995,44
54951.0,Monterey Regional Water Cogen Facility,IC,OBG,1988,0
54950.0,Univ of Oregon Central Power Station,CT,NG,2012,10
54945.0,CT Resource Rec Authority Facility,ST,MSW,1988,90
54939.0,EKS Landfill,IC,LFG,1994,3
54937.0,Wellesley College Central Utility Plant,IC,NG,1985,8
54936.0,Richard J Donovan Correctional Facility,GT,NG,1987,2
54934.0,Keystone Recovery,IC,LFG,1995,0
54933.0,Mondelez Global LLC,GT,NG,1995,4
54932.0,Panduit Tinley Park,IC,NG,1994,0
54931.0,Ridgetop,WT,WND,1994,46
54930.0,Alliant SBD 9402 Climax,IC,DFO,1995,5
54929.0,Alliant SBD 9403 Aegon DC,IC,DFO,1995,4
54927.0,Grand Isle Gas Plant / Treating Station,IC,NG,1965,9
54926.0,Prairie View I & II LFGTE,IC,LFG,1994,0
54925.0,Twin Bridges LFGTE,IC,LFG,1994,2
54918.0,Ergon Refining Vicksburg,GT,NG,1995,4
54915.0,Michigan Power LP,CT,NG,1995,138
54914.0,Brooklyn Navy Yard Cogeneration,CT,NG,1996,322
54913.0,Anheuser-Busch Newark Brewery,GT,NG,1995,12
54912.0,Martinez Refining,CT,NG,1995,100
54910.0,Brent Run Generating Station,IC,LFG,1998,2
54909.0,Tehachapi Wind Resource II,WT,WND,1997,21
54908.0,Enderlin,ST,AB,1983,9
54907.0,Mass Inst Tech Cntrl Utilities/Cogen Plt,GT,NG,1995,21
54906.0,Georgia Pacific Center,IC,DFO,1982,0
54903.0,Adrian Energy Associates LLC,IC,LFG,1994,0
54901.0,Chilhowee,HY,WAT,1957,48
54900.0,Calderwood,HY,WAT,1930,156
54899.0,Cheoah,HY,WAT,1919,218
54898.0,Santeetlah,HY,WAT,1928,44
54897.0,Tuckertown Hydro,HY,WAT,1962,42
54896.0,High Rock Hydro,HY,WAT,1927,33
54895.0,Falls Hydro,HY,WAT,1919,31
54894.0,Narrows (NC),HY,WAT,1917,107
54890.0,Peoples Generating Station,IC,LFG,1995,3
54887.0,DSM Pharmaceuticals,GT,NG,1987,8
54886.0,Presence Saint Mary of Nazareth Hospital,IC,DFO,1993,0
54885.0,Kimberly Mill,ST,NG,1926,34
54882.0,CenturyLink Regional HQ,IC,DFO,1993,2
54880.0,Kamin LLC Wrens Plant,GT,NG,1986,11
54878.0,Dunn Paper,HY,WAT,1959,0
54877.0,Atlanta Gift Mart LP,IC,DFO,1991,1
54872.0,Milstead,HY,WAT,1994,1
54867.0,Neenah Paper Munising Mill,ST,BIT,1930,6
54865.0,Phoenix Hydro Project,HY,WAT,1991,2
54863.0,Bassett Medical Center,IC,DFO,1992,2
54860.0,Black Creek,HY,WAT,1994,3
54858.0,Southwestern Bell Telephone,IC,DFO,1992,14
54857.0,Niagara Mill,ST,BIT,1940,11
54855.0,Mars Snackfood US,GT,NG,1987,3
54854.0,Sun Peak Generating Station,GT,NG,1991,222
54851.0,MMSD Jones Island Wastewater,GT,NG,1971,46
54850.0,Cox Waste to Energy,ST,WDS,1995,5
54849.0,Thiele Kaolin Reedy Creek,IC,DFO,1993,2
54848.0,South Georgia Medical Center,IC,DFO,1986,4
54845.0,Sun Trust Plaza,IC,DFO,1994,2
54844.0,Gordonsville Energy LP,CT,NG,1994,300
54842.0,Outagamie County Co-Generation Facility,IC,LFG,1991,4
54841.0,Thiele Kaolin Sandersville,IC,DFO,1991,2
54839.0,Valdosta Water Treatment Plant,IC,DFO,1993,2
54835.0,Evonik Industries AG,IC,DFO,1992,1
54834.0,Fort Greely Power Plant,IC,DFO,1954,9
54832.0,Brandywine Power Facility,CT,NG,1996,287
54830.0,Dekalb Medical Center,IC,DFO,1991,3
54829.0,Bristol Myers Squibb New Brunswick,GT,NG,1992,10
54827.0,Wailuku River Hydroelectric,HY,WAT,1993,10
54823.0,Smithfield Farmland Corp Bladen,IC,DFO,1993,19
54818.0,191 Peachtree Tower,IC,DFO,1991,2
54817.0,Johnson County,CT,NG,1996,282
54816.0,Riverwood 100 Building,IC,DFO,1989,1
54814.0,Milagro Cogeneration Plant,GT,NG,1981,120
54813.0,Shepherd Center,IC,DFO,1981,0
54812.0,Mile 28 Water Power Project,HY,WAT,1994,0
54809.0,University of Washington Power Plant,IC,DFO,1969,15
54808.0,New York University Central Plant,CT,NG,1984,12
54805.0,Milford Power LP,CT,NG,1993,230
54803.0,Plymouth State College Cogeneration,IC,DFO,1994,2
54802.0,Mead Coated Board,ST,BLQ,1966,112
54801.0,Avalon Hydropower,HY,WAT,1997,0
54800.0,Saint Agnes Medical Center,GT,NG,1983,6
54795.0,Domino Sugar Baltimore,ST,NG,1955,19
54794.0,Buffalo Ridge Windplant WPP 1993,WT,WND,1994,21
54793.0,Storm Lake 1,WT,WND,1999,112
54790.0,CSL Behring LLC,GT,NG,1993,4
54789.0,Georgia-Pacific Brewton Mill,ST,BLQ,1957,114
54788.0,Evanston Township High School,IC,NG,1992,0
54785.0,Grays Ferry Cogeneration,CT,NG,1997,192
54782.0,Seneca Energy,IC,LFG,1996,8
54781.0,Suffolk Energy Partners LP,IC,LFG,1994,0
54780.0,University of Illinois Abbott Power Plt,ST,NG,1940,86
54779.0,Oklahoma State University,ST,NG,1950,8
54775.0,University of Iowa Main Power Plant,ST,BIT,1947,30
54772.0,South Glens Falls Hydroelectric,HY,WAT,1994,12
54769.0,NYU Luthern Medical Center,IC,DFO,1994,2
54768.0,Live Oak Limited,GT,NG,1992,46
54766.0,Boydton Plank Road Cogen Plant,IC,DFO,1993,0
54763.0,Rock-Tenn Mill,ST,BLQ,1957,83
54761.0,Hermiston Generating Plant,CT,NG,1996,620
54758.0,Wheelabrator Lisbon,ST,MSW,1995,14
54757.0,Grand Blanc Generating Station,IC,LFG,1994,2
54756.0,Ottawa Generating Station,IC,LFG,1994,1
54755.0,Roanoke Valley Energy Facility II,ST,BIT,1995,57
54753.0,Lateral 10 Ventures,HY,WAT,1984,2
54752.0,Weyerhaeuser Pine Hill Operations,ST,WDS,1968,77
54751.0,Genesee Power Station LP,ST,WDS,1995,39
54750.0,Coram Tehachapi,WT,WND,1992,6
54749.0,Goal Line LP,CT,NG,1994,51
54748.0,Port Neches Plant,GT,NG,1994,38
54746.0,Wheelabrator Falls,ST,MSW,1994,53
54744.0,District 70 Transco Gas Pipe Line,ST,WH,1951,0
54743.0,District 100 Transco Gas Pipe Line,ST,WH,1951,0
54735.0,Alliant SBD 9301 Prairie Farms,IC,DFO,1993,2
54734.0,Freeport McMoRan,IC,DFO,1967,45
54731.0,Hendricks Regional Health,IC,DFO,1992,3
54730.0,Yellowhammer Gas Plant,GT,NG,1992,3
54729.0,Taylor Draw Hydroelectric Facility,HY,WAT,1993,2
54724.0,Ormesa II,ST,GEO,1987,44
54723.0,I 95 Landfill Phase II,IC,LFG,1993,0
54721.0,Warm Springs Power Enterprises,HY,WAT,1982,19
54720.0,Alliant SBD 8601 Quad Graphics,IC,DFO,1986,3
54719.0,Alliant SBD 9203 Profol,IC,DFO,1996,4
54718.0,Alliant SBD 9206 Donaldson,IC,DFO,1995,1
54717.0,Alliant SBD 9106 Rockwell CR,IC,DFO,1992,10
54716.0,Alliant SBD 8602 Marion Sub,IC,DFO,1986,4
54715.0,Alliant SBD 9107 JBS USA,IC,DFO,1992,7
54714.0,Alliant SBD 8501 Aegon LI,IC,DFO,1985,3
54713.0,Alliant SBD 8603 Donnelley,IC,DFO,1996,1
54712.0,Alliant SBD 9201 Norplex,IC,DFO,1988,2
54710.0,Alliant SBD 9205 A Y McDonald,IC,DFO,1990,2
54707.0,Hunterdon Cogen Facility,GT,NG,1993,4
54705.0,Toca Plant,IC,NG,1958,0
54700.0,Metro Methane Recovery Facility,IC,LFG,1998,4
54694.0,Yuma Cogeneration Associates,CT,NG,1994,62
54693.0,York Generation Company LLC,CT,NG,1989,66
54691.0,Lower Beaver Falls Project,HY,WAT,1979,0
54690.0,Amalgamated Sugar LLC Nampa,ST,NG,1948,8
54689.0,Heber Geothermal,ST,GEO,1985,62
54688.0,Thundermist Hydro,HY,WAT,1981,1
54687.0,Difwind Farms Ltd VIII,WT,WND,1987,15
54686.0,Difwind Farms Ltd VI,WT,WND,1987,27
54685.0,Difwind Farms Ltd V,WT,WND,1987,11
54682.0,Difwind Farms Ltd II,WT,WND,1986,5
54681.0,Difwind Farms Ltd I,WT,WND,1986,7
54680.0,Boulder City Betasso Hydro Plant,HY,WAT,1987,3
54679.0,Boulder City Lakewood Hydro,HY,WAT,2004,3
54678.0,Sidney A Murray Jr Hydroelectric,HY,WAT,1990,192
54677.0,CII Carbon LLC,ST,WH,1951,46
54676.0,Oyster Creek Unit VIII,CT,NG,1994,497
54675.0,Spartanburg Water System,IC,DFO,1926,4
54674.0,Ford Hydro LP,HY,WAT,1988,0
54668.0,Falls River Hydro,HY,WAT,1993,8
54667.0,Chino Mines,ST,NG,1930,100
54666.0,Steamboat III,BT,GEO,1992,18
54665.0,Steamboat II,BT,GEO,1992,18
54663.0,Turnkey Landfill Gas Recovery,GT,LFG,1992,6
54662.0,Woodland Landfill Gas Recovery,IC,LFG,1992,2
54661.0,Pheasant Run Landfill Gas Recovery,IC,LFG,1992,0
54659.0,Kankakee Gas Recovery,IC,LFG,1992,0
54656.0,International Paper Riegelwood Mill,ST,BLQ,1951,61
54655.0,Schoolfield Dam,HY,WAT,1990,3
54654.0,Kekawaka Power House,HY,WAT,1989,4
54653.0,Kanaka,HY,WAT,1988,1
54650.0,Swanmill Windfarm I,WT,WND,1988,18
54647.0,TPC Windfarms LLC,WT,WND,1986,28
54646.0,Kalaeloa Cogen Plant,CT,RFO,1989,299
54640.0,NAEA Lakewood LLC,CT,NG,1994,235
54639.0,Berlin Gorham,HY,WAT,1914,19
54638.0,Johnsonburg Mill,ST,BLQ,1993,54
54637.0,JCO Oxides Olefins Plant,GT,NG,1992,76
54634.0,St Nicholas Cogen Project,ST,WC,1990,99
54630.0,American Gypsum Cogeneration,GT,NG,1990,7
54628.0,Phelps Dodge Refining,GT,NG,1986,18
54627.0,Okeelanta Cogeneration,ST,AB,1996,128
54626.0,Mt Poso Cogeneration,ST,WDS,1989,62
54625.0,Covanta Plymouth Renewable Energy,ST,MSW,1991,32
54624.0,South District Wastewater Treatment Plt,IC,OBG,1991,8
54623.0,Central District Wastewater Treat Plant,IC,OBG,1989,8
54620.0,Pinetree Power Fitchburg,ST,WDS,1992,18
54618.0,Ingredion Winston Salem,ST,WDS,1985,7
54607.0,University of Texas at Dallas,IC,NG,1980,3
54605.0,Pratt & Whitney,GT,NG,1992,25
54604.0,Warner Lambert,IC,DFO,1989,11
54594.0,University of Arizona - Biosphere 2,IC,DFO,1990,2
54593.0,Batavia Power Plant,CT,NG,1992,66
54592.0,Massena Energy Facility,CT,NG,1992,103
54586.0,Tanner Street Generation,CT,NG,1992,149
54580.0,Curtis Palmer Hydroelectric,HY,WAT,1985,56
54579.0,Rupert Cogen Project,CS,NG,1996,10
54578.0,Glenns Ferry Cogen Facility,CS,NG,1996,10
54574.0,Saranac Facility,CT,NG,1994,285
54573.0,Wappinger Falls Hydroelectric,HY,WAT,1988,2
54572.0,Lochmere Hydroelectric Plant,HY,WAT,1984,0
54569.0,Bayville Central Facility,IC,DFO,1988,4
54567.0,MM Yolo Power,IC,LFG,1990,0
54566.0,YKK USA Chestney,IC,DFO,1992,3
54564.0,General Mills Inc,GT,NG,1988,3
54562.0,Longview Fibre,GT,NG,1936,134
54561.0,Graphic Packaging International,CT,NG,1985,27
54558.0,Hazelton B Hydro,HY,WAT,1993,6
54556.0,Ingredion Incorporated,ST,BIT,1991,52
54555.0,Collierville Powerhouse,HY,WAT,1989,252
54554.0,Spicer Meadow Project,HY,WAT,1989,4
54550.0,ExxonMobil Mobile Bay Onshore,CT,NG,1993,9
54549.0,Granger Electric Generating Station #1,IC,LFG,1993,3
54548.0,Longfalls Facility,HY,WAT,1991,3
54547.0,Sithe Independence Station,CT,NG,1994,1084
54540.0,Charter Dura-Bar,IC,NG,1992,6
54539.0,Venice Resources Gas Recovery,IC,LFG,1992,0
54538.0,Hartwell Energy Facility,GT,NG,1994,360
54537.0,Ferndale Generating Station,CT,NG,1994,283
54536.0,Sumpter Energy Associates,IC,LFG,1992,0
54534.0,St Josephs Hospital,IC,NG,1993,1
54533.0,Southern Minnesota Beet Sugar,ST,SUB,1976,7
54531.0,Stingray Facility,GT,NG,1977,2
54529.0,Wheelabrator Ridge Energy,ST,WDS,1994,45
54526.0,ReEnergy Lyonsdale Biomass,ST,WDS,1992,21
54525.0,Kankakee Hydro Facility,HY,WAT,1991,0
54524.0,Horseshoe Bend Hydroelectric Co,HY,WAT,1995,8
54523.0,Hoffer Plastics,IC,NG,1992,0
54520.0,Village Creek Water Reclamation Facility,GT,OBG,1978,11
54518.0,Formosa Plastics,GT,NG,1985,138
54517.0,Sierra Pacific Sonora,ST,WDS,2001,7
54515.0,Crotched Mountain Rehabilitation Center,IC,DFO,1990,0
54514.0,Blind Canyon Hydro,HY,WAT,1992,1
54513.0,WestRock (IL),IC,NG,1992,0
54512.0,Domino Sugar Arabi Plant,ST,NG,1949,14
54477.0,Oroville Cogeneration LP,IC,NG,1990,7
54476.0,Sumas Power Plant,CT,NG,1993,124
54472.0,Simplot Phosphates,ST,OTH,1986,11
54471.0,Mascoma Hydro,HY,WAT,1988,0
54469.0,Pacific Oroville Power Inc,ST,WDS,1985,18
54468.0,Mt Lassen Power,ST,WDS,1985,11
54466.0,Orlando Cogen LP,CS,NG,1993,122
54464.0,Riverwood International Macon Mill,ST,WDS,1948,72
54462.0,Graniteville Enterprise Division,HY,WAT,1921,0
54459.0,Midkiff Plant,IC,NG,1990,3
54458.0,Benedum Plant,IC,NG,1996,2
54457.0,Hewlett Packard Enterprise,IC,DFO,1989,7
54454.0,San Gorgonio Windplant WPP1993,WT,WND,1994,83
